amt,category,merchant,payment_method,distance_km,hour,is_international,cvv_matches,is_fraud
-1.17,entertainment,Walmart,Credit_Card,6.79,8,0,1,0
106.64,entertainment,Amazon,Credit_Card,28.14,16,0,1,0
187.45,travel,Unknown_Foreign_Store,Credit_Card,2865.87,18,1,1,1
1124.24,shopping_net,Steam,Digital_Wallet,18.18,23,0,1,1
401.28,travel,Chevron,Credit_Card,4469.52,20,1,0,1
-10.96,misc_net,Chevron,Credit_Card,6.56,17,0,1,0
6669.85,misc_net,Unknown_Foreign_Store,Wire_Transfer,296.85,13,1,1,1
69.43,misc_net,Chevron,Credit_Card,4.43,10,0,1,0
1607.92,shopping_net,Unknown_Foreign_Store,Digital_Wallet,35.32,1,0,1,1
14.38,misc_net,Starbucks,Credit_Card,2.93,21,0,1,0
30.73,travel,Amazon,Credit_Card,23.22,12,0,1,0
483.97,travel,Chevron,Credit_Card,4781.94,5,1,0,1
367.46,travel,Starbucks,Credit_Card,4553.93,11,1,1,1
5299.95,misc_net,Walmart,Wire_Transfer,449.34,15,1,0,1
64.33,gas_transport,Chevron,Debit_Card,4.95,18,0,1,0
778.02,travel,Starbucks,Credit_Card,3172.91,9,1,1,1
39.85,travel,Walmart,Credit_Card,21.57,13,0,1,0
5273.76,misc_net,Steam,Wire_Transfer,407.84,12,1,1,1
6198.71,misc_net,Delta Air,Wire_Transfer,491.53,16,1,1,1
12.18,grocery_pos,Chevron,Digital_Wallet,14.62,12,0,1,0
541.89,travel,Walmart,Credit_Card,1147.03,18,1,0,1
52.05,gas_transport,Amazon,Credit_Card,7.11,9,0,1,0
1236.77,shopping_net,Walmart,Digital_Wallet,21.85,0,0,1,1
40.29,travel,Chevron,Credit_Card,17.88,8,0,1,0
55.76,gas_transport,Amazon,Credit_Card,0.53,19,0,1,0
78.79,shopping_net,Starbucks,Credit_Card,22.08,18,0,1,0
1417.75,shopping_net,Chevron,Digital_Wallet,18.3,1,0,0,1
4886.02,misc_net,Starbucks,Wire_Transfer,260.66,13,1,1,1
46.78,grocery_pos,Walmart,Credit_Card,22.21,19,0,1,0
806.87,travel,Unknown_Foreign_Store,Credit_Card,4463.04,12,1,1,1
75.21,gas_transport,Chevron,Credit_Card,25.52,14,0,1,0
485.34,travel,Unknown_Foreign_Store,Credit_Card,671.9,4,1,0,1
385.86,travel,Unknown_Foreign_Store,Credit_Card,2794.0,12,1,1,1
16.19,entertainment,Amazon,Credit_Card,10.01,15,0,1,0
334.98,travel,Chevron,Credit_Card,4055.75,13,1,0,1
6148.73,misc_net,Delta Air,Wire_Transfer,254.19,9,1,1,1
52.63,grocery_pos,Walmart,Debit_Card,25.44,17,0,1,0
3233.39,misc_net,Unknown_Foreign_Store,Wire_Transfer,435.73,14,1,1,1
483.05,travel,Steam,Credit_Card,2864.17,4,1,0,1
29.62,gas_transport,Walmart,Digital_Wallet,26.2,13,0,1,0
54.14,gas_transport,Starbucks,Credit_Card,4.78,13,0,1,0
47.31,grocery_pos,Starbucks,Credit_Card,8.43,19,0,1,0
17.01,misc_net,Amazon,Debit_Card,12.35,12,0,1,0
430.77,travel,Starbucks,Credit_Card,2453.05,19,1,0,1
491.02,travel,Amazon,Credit_Card,4799.35,17,1,1,1
35.9,gas_transport,Chevron,Credit_Card,7.34,10,0,1,0
103.17,travel,Unknown_Foreign_Store,Credit_Card,4819.93,22,1,0,1
60.95,gas_transport,Starbucks,Debit_Card,15.07,16,0,1,0
461.55,travel,Amazon,Credit_Card,3011.46,12,1,0,1
4925.4,misc_net,Delta Air,Wire_Transfer,331.08,13,1,1,1
30.05,grocery_pos,Amazon,Credit_Card,27.24,19,0,1,0
41.19,travel,Walmart,Credit_Card,26.32,20,0,1,0
414.83,travel,Amazon,Credit_Card,2545.68,19,1,1,1
163.49,travel,Delta Air,Credit_Card,1468.71,20,1,0,1
85.26,grocery_pos,Walmart,Credit_Card,11.74,19,0,1,0
1233.44,shopping_net,Steam,Digital_Wallet,27.11,23,0,0,1
46.12,gas_transport,Chevron,Debit_Card,13.7,19,0,1,0
606.55,travel,Starbucks,Credit_Card,2422.2,8,1,1,1
1612.87,shopping_net,Chevron,Digital_Wallet,16.61,23,0,1,1
57.44,misc_net,Amazon,Debit_Card,3.25,16,0,1,0
1432.54,shopping_net,Amazon,Digital_Wallet,5.44,1,0,1,1
21.59,grocery_pos,Starbucks,Credit_Card,17.5,17,0,1,0
4915.38,misc_net,Walmart,Wire_Transfer,115.68,16,1,1,1
1458.41,shopping_net,Steam,Digital_Wallet,49.56,2,0,0,1
7333.02,misc_net,Amazon,Wire_Transfer,465.68,9,1,1,1
106.22,travel,Amazon,Credit_Card,3443.53,15,1,1,1
63.61,grocery_pos,Chevron,Credit_Card,1.61,21,0,1,0
53.34,grocery_pos,Amazon,Digital_Wallet,19.94,16,0,1,0
916.89,shopping_net,Unknown_Foreign_Store,Digital_Wallet,47.38,23,0,0,1
57.4,entertainment,Starbucks,Debit_Card,2.9,12,0,1,0
30.99,entertainment,Starbucks,Credit_Card,24.15,10,0,1,0
708.5,shopping_net,Unknown_Foreign_Store,Digital_Wallet,8.09,1,0,0,1
29.08,grocery_pos,Starbucks,Credit_Card,17.51,20,0,1,0
173.45,travel,Starbucks,Credit_Card,2803.97,3,1,1,1
38.16,gas_transport,Amazon,Credit_Card,20.51,15,0,1,0
72.35,misc_net,Amazon,Credit_Card,3.82,18,0,1,0
6070.35,misc_net,Unknown_Foreign_Store,Wire_Transfer,387.13,14,1,1,1
10.39,grocery_pos,Starbucks,Debit_Card,12.42,20,0,1,0
60.74,gas_transport,Amazon,Credit_Card,12.02,11,0,1,0
13.11,misc_net,Walmart,Credit_Card,12.7,8,0,1,0
41.8,gas_transport,Walmart,Debit_Card,24.34,14,0,1,0
3718.42,misc_net,Starbucks,Wire_Transfer,175.91,16,1,1,1
1107.15,shopping_net,Amazon,Digital_Wallet,24.89,0,0,1,1
47.06,grocery_pos,Walmart,Credit_Card,25.08,11,0,1,0
39.89,grocery_pos,Amazon,Debit_Card,11.63,21,0,1,0
1370.16,shopping_net,Delta Air,Digital_Wallet,9.84,1,0,1,1
63.73,travel,Amazon,Debit_Card,21.21,16,0,1,0
697.24,travel,Unknown_Foreign_Store,Credit_Card,1838.81,3,1,1,1
4939.13,misc_net,Unknown_Foreign_Store,Wire_Transfer,395.82,12,1,1,1
27.65,grocery_pos,Starbucks,Credit_Card,2.16,13,0,1,0
38.51,gas_transport,Walmart,Credit_Card,3.87,14,0,1,0
31.98,grocery_pos,Chevron,Debit_Card,17.72,15,0,1,0
59.61,gas_transport,Walmart,Credit_Card,9.81,17,0,1,0
454.81,travel,Starbucks,Credit_Card,2462.26,13,1,0,1
40.6,gas_transport,Walmart,Debit_Card,0.59,20,0,1,0
6492.83,misc_net,Chevron,Wire_Transfer,364.68,12,1,1,1
80.1,entertainment,Amazon,Digital_Wallet,8.37,9,0,1,0
-3.8,travel,Amazon,Credit_Card,5.44,16,0,1,0
2.79,grocery_pos,Walmart,Credit_Card,11.06,14,0,1,0
46.99,entertainment,Walmart,Credit_Card,25.3,13,0,1,0
5513.15,misc_net,Steam,Wire_Transfer,100.73,13,1,1,1
1454.13,shopping_net,Unknown_Foreign_Store,Digital_Wallet,16.73,0,0,1,1
51.81,grocery_pos,Amazon,Credit_Card,1.52,12,0,1,0
1460.12,shopping_net,Steam,Digital_Wallet,32.88,23,0,0,1
468.5,travel,Chevron,Credit_Card,4369.44,10,1,0,1
196.0,travel,Delta Air,Credit_Card,4523.48,14,1,1,1
393.63,travel,Walmart,Credit_Card,2156.68,15,1,0,1
19.96,gas_transport,Starbucks,Credit_Card,17.89,13,0,1,0
38.58,entertainment,Walmart,Credit_Card,23.41,18,0,1,0
929.76,shopping_net,Amazon,Digital_Wallet,23.22,1,0,1,1
621.99,shopping_net,Chevron,Digital_Wallet,19.48,1,0,0,1
5378.81,misc_net,Walmart,Wire_Transfer,414.04,15,1,1,1
554.5,travel,Amazon,Credit_Card,2209.74,17,1,1,1
7258.46,misc_net,Starbucks,Wire_Transfer,145.38,12,1,0,1
13.75,travel,Starbucks,Credit_Card,18.76,8,0,1,0
78.44,entertainment,Starbucks,Digital_Wallet,19.07,16,0,1,0
44.02,misc_net,Walmart,Digital_Wallet,4.5,21,0,1,0
40.92,grocery_pos,Walmart,Digital_Wallet,29.87,12,0,1,0
20.04,shopping_net,Amazon,Credit_Card,8.18,10,0,1,0
7.21,grocery_pos,Amazon,Credit_Card,18.94,19,0,1,0
4104.05,misc_net,Amazon,Wire_Transfer,437.05,16,1,0,1
55.21,shopping_net,Starbucks,Debit_Card,6.23,21,0,1,0
39.18,gas_transport,Amazon,Debit_Card,4.54,14,0,1,0
1064.76,shopping_net,Steam,Digital_Wallet,16.34,0,0,0,1
1585.12,shopping_net,Delta Air,Digital_Wallet,24.23,1,0,0,1
1204.4,shopping_net,Chevron,Digital_Wallet,21.56,23,0,1,1
28.48,misc_net,Starbucks,Credit_Card,15.65,13,0,1,0
377.6,travel,Starbucks,Credit_Card,500.88,17,1,0,1
4752.39,misc_net,Delta Air,Wire_Transfer,454.76,11,1,1,1
1359.14,shopping_net,Walmart,Digital_Wallet,24.97,1,0,0,1
450.27,travel,Unknown_Foreign_Store,Credit_Card,4443.7,14,1,0,1
65.21,shopping_net,Walmart,Debit_Card,21.39,9,0,1,0
576.45,travel,Amazon,Credit_Card,2710.12,12,1,0,1
49.66,gas_transport,Chevron,Credit_Card,16.4,17,0,1,0
385.49,travel,Steam,Credit_Card,4907.49,7,1,1,1
51.87,grocery_pos,Walmart,Credit_Card,6.97,19,0,1,0
1042.96,shopping_net,Amazon,Digital_Wallet,15.33,2,0,0,1
5859.0,misc_net,Chevron,Wire_Transfer,489.35,15,1,0,1
1330.14,shopping_net,Unknown_Foreign_Store,Digital_Wallet,30.23,23,0,1,1
19.05,grocery_pos,Chevron,Credit_Card,13.54,10,0,1,0
6.49,misc_net,Starbucks,Debit_Card,28.99,19,0,1,0
78.67,grocery_pos,Amazon,Credit_Card,13.6,21,0,1,0
1259.31,shopping_net,Chevron,Digital_Wallet,8.53,0,0,1,1
5021.43,misc_net,Steam,Wire_Transfer,255.35,15,1,1,1
45.83,shopping_net,Walmart,Credit_Card,27.07,18,0,1,0
63.49,gas_transport,Chevron,Credit_Card,3.61,16,0,1,0
269.31,travel,Chevron,Credit_Card,3166.0,4,1,0,1
20.69,gas_transport,Starbucks,Credit_Card,24.41,11,0,1,0
27.39,gas_transport,Walmart,Credit_Card,27.84,15,0,1,0
2672.39,misc_net,Starbucks,Wire_Transfer,192.0,15,1,1,1
1463.03,shopping_net,Walmart,Digital_Wallet,35.04,2,0,0,1
101.99,grocery_pos,Walmart,Credit_Card,27.91,12,0,1,0
1.95,travel,Walmart,Credit_Card,1.66,10,0,1,0
70.3,travel,Amazon,Credit_Card,25.01,13,0,1,0
41.04,shopping_net,Amazon,Credit_Card,8.6,11,0,1,0
1726.66,shopping_net,Amazon,Digital_Wallet,32.41,23,0,1,1
6424.45,misc_net,Amazon,Wire_Transfer,407.61,15,1,1,1
49.64,gas_transport,Starbucks,Credit_Card,3.4,21,0,1,0
53.68,gas_transport,Amazon,Debit_Card,4.66,21,0,1,0
1666.21,shopping_net,Chevron,Digital_Wallet,29.8,2,0,1,1
5588.24,misc_net,Walmart,Wire_Transfer,320.71,15,1,0,1
31.07,travel,Amazon,Credit_Card,10.03,17,0,1,0
1734.46,shopping_net,Unknown_Foreign_Store,Digital_Wallet,19.81,0,0,0,1
52.26,travel,Starbucks,Debit_Card,21.52,17,0,1,0
5222.06,misc_net,Walmart,Wire_Transfer,370.46,9,1,0,1
1821.08,shopping_net,Delta Air,Digital_Wallet,17.33,0,0,0,1
40.72,travel,Walmart,Credit_Card,15.76,17,0,1,0
43.61,gas_transport,Amazon,Debit_Card,25.56,18,0,1,0
371.14,travel,Amazon,Credit_Card,2145.39,22,1,1,1
486.22,travel,Delta Air,Credit_Card,907.19,14,1,0,1
4531.85,misc_net,Steam,Wire_Transfer,369.03,13,1,0,1
933.22,shopping_net,Amazon,Digital_Wallet,14.13,0,0,1,1
29.09,travel,Starbucks,Digital_Wallet,1.45,21,0,1,0
4927.67,misc_net,Starbucks,Wire_Transfer,395.09,15,1,0,1
64.33,gas_transport,Amazon,Credit_Card,13.94,15,0,1,0
54.41,gas_transport,Starbucks,Debit_Card,5.04,14,0,1,0
4335.44,misc_net,Delta Air,Wire_Transfer,206.46,10,1,1,1
5791.49,misc_net,Chevron,Wire_Transfer,270.87,13,1,0,1
373.47,travel,Delta Air,Credit_Card,2939.88,0,1,1,1
3913.89,misc_net,Unknown_Foreign_Store,Wire_Transfer,416.83,9,1,1,1
4976.86,misc_net,Starbucks,Wire_Transfer,118.39,16,1,1,1
289.75,travel,Amazon,Credit_Card,1058.44,22,1,1,1
44.78,misc_net,Starbucks,Credit_Card,8.9,16,0,1,0
166.52,travel,Steam,Credit_Card,2439.57,4,1,0,1
494.98,travel,Unknown_Foreign_Store,Credit_Card,4882.28,17,1,0,1
107.56,travel,Walmart,Credit_Card,1650.39,17,1,1,1
58.11,shopping_net,Starbucks,Credit_Card,7.74,16,0,1,0
4588.13,misc_net,Unknown_Foreign_Store,Wire_Transfer,404.33,11,1,0,1
27.02,shopping_net,Walmart,Credit_Card,21.05,14,0,1,0
28.62,misc_net,Starbucks,Digital_Wallet,15.31,8,0,1,0
67.24,travel,Chevron,Credit_Card,4.49,14,0,1,0
20.82,entertainment,Chevron,Credit_Card,11.66,14,0,1,0
5025.12,misc_net,Delta Air,Wire_Transfer,478.48,10,1,1,1
1313.49,shopping_net,Walmart,Digital_Wallet,29.89,23,0,0,1
5018.0,misc_net,Chevron,Wire_Transfer,359.59,9,1,0,1
3203.01,misc_net,Chevron,Wire_Transfer,343.09,9,1,0,1
24.58,entertainment,Walmart,Debit_Card,11.27,16,0,1,0
269.12,travel,Steam,Credit_Card,2245.55,3,1,1,1
1711.21,shopping_net,Walmart,Digital_Wallet,13.15,2,0,0,1
26.78,misc_net,Starbucks,Digital_Wallet,26.2,17,0,1,0
43.57,shopping_net,Chevron,Debit_Card,4.03,11,0,1,0
777.47,shopping_net,Steam,Digital_Wallet,15.47,23,0,1,1
28.43,gas_transport,Chevron,Debit_Card,29.24,18,0,1,0
58.97,grocery_pos,Amazon,Credit_Card,19.01,12,0,1,0
11.3,shopping_net,Amazon,Debit_Card,2.06,15,0,1,0
5033.96,misc_net,Unknown_Foreign_Store,Wire_Transfer,391.13,15,1,1,1
358.3,travel,Steam,Credit_Card,3425.64,23,1,0,1
40.83,entertainment,Walmart,Debit_Card,18.61,19,0,1,0
54.06,shopping_net,Starbucks,Credit_Card,2.48,9,0,1,0
543.69,travel,Walmart,Credit_Card,3465.78,20,1,1,1
5639.34,misc_net,Chevron,Wire_Transfer,369.34,10,1,1,1
1343.86,shopping_net,Delta Air,Digital_Wallet,20.76,1,0,1,1
540.61,travel,Unknown_Foreign_Store,Credit_Card,4360.84,7,1,0,1
1607.02,shopping_net,Starbucks,Digital_Wallet,38.71,2,0,0,1
413.66,travel,Amazon,Credit_Card,1315.6,16,1,0,1
45.49,grocery_pos,Walmart,Credit_Card,10.3,16,0,1,0
1151.13,shopping_net,Steam,Digital_Wallet,11.56,23,0,1,1
87.75,travel,Walmart,Credit_Card,716.11,19,1,1,1
44.54,gas_transport,Amazon,Debit_Card,25.09,10,0,1,0
32.92,gas_transport,Chevron,Digital_Wallet,0.81,11,0,1,0
553.21,travel,Unknown_Foreign_Store,Credit_Card,1348.35,14,1,1,1
1216.99,shopping_net,Amazon,Digital_Wallet,16.93,1,0,1,1
7008.51,misc_net,Amazon,Wire_Transfer,347.56,16,1,0,1
1251.02,shopping_net,Walmart,Digital_Wallet,20.68,0,0,0,1
22.74,shopping_net,Walmart,Credit_Card,28.9,13,0,1,0
30.13,gas_transport,Amazon,Credit_Card,23.28,17,0,1,0
31.3,entertainment,Amazon,Digital_Wallet,28.87,20,0,1,0
1.0,travel,Steam,Credit_Card,1285.87,22,1,1,1
1024.88,shopping_net,Walmart,Digital_Wallet,19.82,23,0,1,1
1338.62,shopping_net,Walmart,Digital_Wallet,47.32,23,0,0,1
46.01,misc_net,Chevron,Debit_Card,16.92,18,0,1,0
66.84,grocery_pos,Amazon,Credit_Card,15.77,15,0,1,0
351.86,travel,Starbucks,Credit_Card,1627.9,15,1,0,1
4086.54,misc_net,Chevron,Wire_Transfer,100.8,15,1,1,1
421.13,travel,Amazon,Credit_Card,2044.62,12,1,1,1
4678.85,misc_net,Delta Air,Wire_Transfer,383.87,10,1,1,1
77.58,gas_transport,Walmart,Debit_Card,21.63,9,0,1,0
32.35,gas_transport,Starbucks,Credit_Card,8.01,14,0,1,0
344.68,travel,Delta Air,Credit_Card,1961.99,23,1,0,1
72.11,entertainment,Starbucks,Credit_Card,28.74,10,0,1,0
2.29,entertainment,Amazon,Credit_Card,23.59,19,0,1,0
61.59,gas_transport,Chevron,Credit_Card,26.25,15,0,1,0
89.22,entertainment,Chevron,Credit_Card,26.12,18,0,1,0
46.4,gas_transport,Chevron,Credit_Card,29.0,15,0,1,0
6969.45,misc_net,Starbucks,Wire_Transfer,236.13,10,1,1,1
4768.12,misc_net,Chevron,Wire_Transfer,229.53,16,1,0,1
1253.95,shopping_net,Unknown_Foreign_Store,Digital_Wallet,7.12,23,0,0,1
1165.08,shopping_net,Amazon,Digital_Wallet,22.43,1,0,0,1
40.71,gas_transport,Walmart,Debit_Card,9.26,12,0,1,0
22.75,gas_transport,Starbucks,Credit_Card,1.12,15,0,1,0
1237.46,shopping_net,Starbucks,Digital_Wallet,24.31,0,0,0,1
4958.34,misc_net,Amazon,Wire_Transfer,294.3,16,1,0,1
43.26,travel,Chevron,Credit_Card,16.06,18,0,1,0
1344.15,shopping_net,Chevron,Digital_Wallet,36.89,1,0,1,1
447.3,travel,Walmart,Credit_Card,3065.81,3,1,0,1
25.63,grocery_pos,Starbucks,Credit_Card,4.23,19,0,1,0
51.91,grocery_pos,Walmart,Credit_Card,19.09,21,0,1,0
464.61,travel,Walmart,Credit_Card,3324.31,1,1,1,1
76.39,grocery_pos,Amazon,Credit_Card,13.02,10,0,1,0
31.6,travel,Walmart,Credit_Card,7.74,15,0,1,0
73.39,entertainment,Starbucks,Digital_Wallet,3.36,10,0,1,0
1743.26,shopping_net,Chevron,Digital_Wallet,19.53,2,0,1,1
28.68,entertainment,Walmart,Digital_Wallet,21.8,18,0,1,0
70.69,gas_transport,Starbucks,Credit_Card,19.04,17,0,1,0
4137.12,misc_net,Amazon,Wire_Transfer,223.68,12,1,1,1
1066.67,shopping_net,Walmart,Digital_Wallet,48.62,0,0,1,1
53.15,shopping_net,Walmart,Digital_Wallet,18.93,18,0,1,0
60.68,grocery_pos,Walmart,Credit_Card,24.08,12,0,1,0
260.69,travel,Steam,Credit_Card,4124.11,16,1,1,1
5824.52,misc_net,Walmart,Wire_Transfer,202.83,11,1,0,1
5791.21,misc_net,Amazon,Wire_Transfer,109.83,14,1,1,1
377.1,travel,Steam,Credit_Card,2090.29,12,1,1,1
35.06,grocery_pos,Chevron,Credit_Card,23.51,21,0,1,0
214.47,travel,Chevron,Credit_Card,1815.68,12,1,1,1
49.41,grocery_pos,Walmart,Digital_Wallet,4.71,10,0,1,0
248.63,travel,Unknown_Foreign_Store,Credit_Card,1245.04,0,1,1,1
1403.86,shopping_net,Starbucks,Digital_Wallet,36.58,23,0,1,1
28.35,gas_transport,Starbucks,Credit_Card,5.04,13,0,1,0
519.22,travel,Delta Air,Credit_Card,4031.21,16,1,0,1
4727.62,misc_net,Walmart,Wire_Transfer,134.6,16,1,0,1
68.51,grocery_pos,Walmart,Digital_Wallet,14.86,15,0,1,0
262.74,travel,Chevron,Credit_Card,4765.33,12,1,0,1
214.25,travel,Steam,Credit_Card,1366.33,8,1,1,1
3932.64,misc_net,Walmart,Wire_Transfer,419.84,10,1,1,1
1698.83,shopping_net,Delta Air,Digital_Wallet,26.44,2,0,0,1
32.89,misc_net,Walmart,Credit_Card,13.25,12,0,1,0
67.92,grocery_pos,Amazon,Debit_Card,26.85,12,0,1,0
47.58,misc_net,Amazon,Debit_Card,28.2,20,0,1,0
432.6,travel,Starbucks,Credit_Card,3581.02,23,1,1,1
414.61,travel,Amazon,Credit_Card,2398.23,20,1,0,1
48.89,grocery_pos,Amazon,Credit_Card,9.44,9,0,1,0
1025.26,shopping_net,Starbucks,Digital_Wallet,25.11,23,0,0,1
11.96,travel,Walmart,Debit_Card,1.19,13,0,1,0
55.68,entertainment,Starbucks,Credit_Card,5.32,10,0,1,0
44.28,travel,Amazon,Credit_Card,2.58,17,0,1,0
417.88,travel,Amazon,Credit_Card,3196.57,20,1,0,1
211.34,travel,Amazon,Credit_Card,2191.82,2,1,0,1
1091.48,shopping_net,Amazon,Digital_Wallet,27.34,1,0,0,1
1238.27,shopping_net,Starbucks,Digital_Wallet,5.57,2,0,0,1
74.87,grocery_pos,Starbucks,Credit_Card,19.83,8,0,1,0
64.64,travel,Amazon,Credit_Card,8.5,12,0,1,0
1736.91,shopping_net,Walmart,Digital_Wallet,31.6,0,0,0,1
4358.97,misc_net,Starbucks,Wire_Transfer,266.02,10,1,1,1
33.51,gas_transport,Starbucks,Digital_Wallet,13.22,9,0,1,0
27.04,misc_net,Chevron,Debit_Card,24.38,10,0,1,0
207.35,travel,Starbucks,Credit_Card,948.48,13,1,0,1
40.62,entertainment,Starbucks,Debit_Card,16.37,8,0,1,0
4103.53,misc_net,Walmart,Wire_Transfer,379.13,16,1,0,1
41.9,gas_transport,Walmart,Debit_Card,8.83,16,0,1,0
219.24,travel,Unknown_Foreign_Store,Credit_Card,2948.06,12,1,0,1
3565.78,misc_net,Unknown_Foreign_Store,Wire_Transfer,489.72,16,1,1,1
1259.22,shopping_net,Chevron,Digital_Wallet,15.91,23,0,0,1
12.89,entertainment,Walmart,Credit_Card,20.34,16,0,1,0
80.38,gas_transport,Walmart,Credit_Card,17.19,13,0,1,0
273.49,travel,Delta Air,Credit_Card,2206.09,12,1,1,1
58.56,shopping_net,Amazon,Credit_Card,19.8,17,0,1,0
27.51,misc_net,Starbucks,Credit_Card,0.58,11,0,1,0
42.83,grocery_pos,Chevron,Credit_Card,28.7,9,0,1,0
62.13,misc_net,Starbucks,Debit_Card,8.83,14,0,1,0
38.2,misc_net,Chevron,Debit_Card,9.74,21,0,1,0
1693.75,shopping_net,Delta Air,Digital_Wallet,6.62,2,0,1,1
498.23,shopping_net,Amazon,Digital_Wallet,36.17,2,0,0,1
93.77,grocery_pos,Chevron,Credit_Card,3.64,15,0,1,0
34.68,entertainment,Amazon,Debit_Card,27.17,11,0,1,0
5527.84,misc_net,Walmart,Wire_Transfer,166.88,14,1,1,1
55.12,grocery_pos,Walmart,Credit_Card,12.41,12,0,1,0
56.76,shopping_net,Amazon,Debit_Card,25.42,18,0,1,0
13.88,grocery_pos,Starbucks,Credit_Card,2.44,19,0,1,0
1057.89,shopping_net,Walmart,Digital_Wallet,12.83,2,0,1,1
3132.96,misc_net,Unknown_Foreign_Store,Wire_Transfer,194.52,12,1,1,1
52.7,grocery_pos,Chevron,Digital_Wallet,28.89,16,0,1,0
1467.92,shopping_net,Unknown_Foreign_Store,Digital_Wallet,28.41,23,0,0,1
1297.99,shopping_net,Unknown_Foreign_Store,Digital_Wallet,16.47,23,0,1,1
40.14,grocery_pos,Amazon,Debit_Card,10.1,15,0,1,0
36.72,travel,Amazon,Credit_Card,2.88,11,0,1,0
156.25,travel,Starbucks,Credit_Card,3632.98,4,1,1,1
5604.18,misc_net,Steam,Wire_Transfer,342.73,16,1,0,1
49.49,grocery_pos,Starbucks,Credit_Card,25.73,17,0,1,0
4523.99,misc_net,Steam,Wire_Transfer,119.4,16,1,1,1
1528.4,shopping_net,Unknown_Foreign_Store,Digital_Wallet,23.67,0,0,0,1
81.17,entertainment,Walmart,Credit_Card,13.09,19,0,1,0
4885.18,misc_net,Chevron,Wire_Transfer,413.78,10,1,1,1
909.87,shopping_net,Walmart,Digital_Wallet,36.09,1,0,1,1
1070.92,shopping_net,Delta Air,Digital_Wallet,18.91,2,0,1,1
305.94,travel,Unknown_Foreign_Store,Credit_Card,2852.12,22,1,0,1
682.83,shopping_net,Walmart,Digital_Wallet,37.7,1,0,0,1
24.37,grocery_pos,Amazon,Credit_Card,2.59,15,0,1,0
82.43,grocery_pos,Walmart,Debit_Card,17.72,18,0,1,0
334.82,travel,Unknown_Foreign_Store,Credit_Card,2772.32,21,1,0,1
1045.72,shopping_net,Delta Air,Digital_Wallet,7.84,23,0,0,1
48.28,grocery_pos,Chevron,Credit_Card,21.75,8,0,1,0
438.24,travel,Chevron,Credit_Card,3526.16,17,1,0,1
53.32,gas_transport,Chevron,Digital_Wallet,7.85,20,0,1,0
33.86,gas_transport,Chevron,Credit_Card,29.68,12,0,1,0
494.91,travel,Delta Air,Credit_Card,1143.5,1,1,1,1
-11.95,misc_net,Starbucks,Credit_Card,12.61,11,0,1,0
40.86,travel,Chevron,Credit_Card,28.26,20,0,1,0
1399.81,shopping_net,Steam,Digital_Wallet,46.65,23,0,0,1
47.53,misc_net,Chevron,Debit_Card,19.62,19,0,1,0
26.9,gas_transport,Chevron,Credit_Card,8.91,16,0,1,0
4944.21,misc_net,Chevron,Wire_Transfer,463.79,11,1,1,1
409.19,travel,Steam,Credit_Card,2986.56,5,1,0,1
4952.17,misc_net,Steam,Wire_Transfer,317.06,9,1,0,1
65.79,gas_transport,Chevron,Credit_Card,15.61,16,0,1,0
113.77,travel,Starbucks,Credit_Card,5.97,15,0,1,0
18.75,grocery_pos,Amazon,Credit_Card,22.78,20,0,1,0
35.08,entertainment,Amazon,Credit_Card,11.15,13,0,1,0
4614.15,misc_net,Chevron,Wire_Transfer,463.09,13,1,0,1
43.33,entertainment,Chevron,Digital_Wallet,23.31,18,0,1,0
562.63,travel,Steam,Credit_Card,966.15,14,1,0,1
5866.82,misc_net,Chevron,Wire_Transfer,444.71,13,1,1,1
567.28,travel,Chevron,Credit_Card,2242.53,19,1,0,1
337.68,travel,Walmart,Credit_Card,1896.07,21,1,1,1
62.01,gas_transport,Walmart,Digital_Wallet,15.06,10,0,1,0
377.86,travel,Unknown_Foreign_Store,Credit_Card,1308.86,3,1,1,1
4746.07,misc_net,Delta Air,Wire_Transfer,314.92,15,1,1,1
47.02,entertainment,Starbucks,Debit_Card,27.23,9,0,1,0
4223.72,misc_net,Starbucks,Wire_Transfer,434.01,10,1,1,1
25.1,shopping_net,Walmart,Digital_Wallet,11.3,8,0,1,0
1159.09,shopping_net,Starbucks,Digital_Wallet,21.93,1,0,1,1
76.4,grocery_pos,Starbucks,Digital_Wallet,0.85,17,0,1,0
56.43,grocery_pos,Chevron,Debit_Card,2.25,19,0,1,0
32.17,gas_transport,Walmart,Credit_Card,12.41,11,0,1,0
500.28,travel,Chevron,Credit_Card,4975.94,19,1,1,1
18.48,gas_transport,Walmart,Credit_Card,20.03,15,0,1,0
420.1,travel,Unknown_Foreign_Store,Credit_Card,1939.33,3,1,1,1
908.74,shopping_net,Starbucks,Digital_Wallet,13.28,1,0,1,1
54.17,grocery_pos,Starbucks,Digital_Wallet,10.67,11,0,1,0
12.3,grocery_pos,Walmart,Credit_Card,18.82,11,0,1,0
3753.47,misc_net,Walmart,Wire_Transfer,305.71,16,1,1,1
11.04,gas_transport,Starbucks,Credit_Card,11.06,18,0,1,0
678.78,shopping_net,Chevron,Digital_Wallet,49.39,23,0,1,1
95.96,travel,Walmart,Credit_Card,3.56,8,0,1,0
324.31,travel,Steam,Credit_Card,2465.32,9,1,1,1
39.17,gas_transport,Walmart,Credit_Card,28.81,11,0,1,0
5210.64,misc_net,Delta Air,Wire_Transfer,242.25,16,1,1,1
